-13.5	-1.3752	0.0141	-0.0220
-12.5	-1.2833	0.0125	-0.0208
-12	-1.2457	0.0119	-0.0180
-11.5	-1.2067	0.0113	-0.0153
-11	-1.1655	0.0107	-0.0129
-10.5	-1.1219	0.0103	-0.0108
-10	-1.0793	0.0099	-0.0084
-9.5	-1.0332	0.0095	-0.0067
-9	-0.9845	0.0092	-0.0055
-8.5	-0.9343	0.0088	-0.0045
-8	-0.8833	0.0085	-0.0036
-7.5	-0.8317	0.0082	-0.0028
-7	-0.7793	0.0080	-0.0022
-6.5	-0.7260	0.0077	-0.0016
-6	-0.6720	0.0075	-0.0012
-5.5	-0.6176	0.0073	-0.0009
-5	-0.5629	0.0071	-0.0006
-4.5	-0.5078	0.0070	-0.0003
-4	-0.4523	0.0068	-0.0002
-3.5	-0.3965	0.0067	0.0000
-3	-0.3404	0.0066	0.0001
-2.5	-0.2840	0.0065	0.0001
-2	-0.2275	0.0064	0.0001
-1.5	-0.1708	0.0064	0.0001
-1	-0.1140	0.0063	0.0001
-0.5	-0.0570	0.0063	0.0001
0	0.0000	0.0063	0.0000
0.5	0.0571	0.0063	-0.0001
1	0.1140	0.0063	-0.0001
1.5	0.1708	0.0064	-0.0001
2	0.2275	0.0064	-0.0001
2.5	0.2841	0.0065	-0.0001
3	0.3404	0.0066	-0.0001
3.5	0.3965	0.0067	0.0000
4	0.4524	0.0068	0.0001
4.5	0.5079	0.0070	0.0003
5	0.5630	0.0071	0.0006
5.5	0.6177	0.0073	0.0009
6	0.6722	0.0075	0.0012
6.5	0.7261	0.0077	0.0016
7	0.7795	0.0080	0.0021
7.5	0.8320	0.0082	0.0028
8	0.8836	0.0085	0.0035
8.5	0.9347	0.0088	0.0044
9	0.9850	0.0092	0.0054
9.5	1.0338	0.0095	0.0066
10	1.0801	0.0099	0.0082
10.5	1.1227	0.0103	0.0107
11	1.1664	0.0107	0.0127
11.5	1.2077	0.0113	0.0151
12	1.2468	0.0119	0.0177
12.5	1.2846	0.0124	0.0206
14	1.4167	0.0150	0.0231
14.5	1.4460	0.0161	0.0262
15	1.4793	0.0173	0.0283
15.5	1.5083	0.0188	0.0305
16	1.5392	0.0202	0.0322
16.5	1.5639	0.0222	0.0341
17	1.5897	0.0242	0.0356
17.5	1.6106	0.0268	0.0370
18	1.6293	0.0296	0.0381
20	1.4449	0.0320	-0.0117
30	0.8703	0.0473	-0.0760
40	0.5583	0.0659	-0.0683
50	0.3550	0.0853	-0.0517
60	0.2112	0.1030	-0.0388
70	0.1079	0.1167	-0.0320
80	0.0380	0.1245	-0.0303
90	0.0000	0.1250	-0.0313
100	-0.0266	0.1245	-0.0338
110	-0.0755	0.1167	-0.0382
120	-0.1478	0.1030	-0.0491
130	-0.2485	0.0853	-0.0729
140	-0.3908	0.0659	-0.1212
150	-0.6092	0.0473	-0.2217
160	-1.0114	0.0320	-0.4724
170	0.5746	0.0220	-0.5000
180	0.0000	0.0185	0.0000

Reynolds Number: 8e6
BV Dyn. Stall Model - Positive Stall AOA (deg): 10.0
BV Dyn. Stall Model - Negative Stall AOA (deg): -10.0
LB Dyn. Stall Model - Lift Coeff. Slope at Zero Lift AOA (per radian): 6.131
LB Dyn. Stall Model - Positive Critical Lift Coeff.: 1.82
LB Dyn. Stall Model - Negative Critical Lift Coeff.: -1.82
AOA (deg) CL CD Cm25
-180	0.0000	0.0184	0.0000
-170	-0.5705	0.0214	0.4000
-160	1.0870	0.0300	0.0040
-150	0.6502	0.0431	0.0554
-140	0.4131	0.0589	0.0508
-130	0.2594	0.0755	0.0393
-120	0.1517	0.0905	0.0306
-110	0.0756	0.1020	0.0265
-100	0.0256	0.1083	0.0260
-90	0.0000	0.1084	0.0271
-80	-0.0256	0.1083	0.0295
-70	-0.0756	0.1020	0.0344
-60	-0.1517	0.0905	0.0465
-50	-0.2594	0.0755	0.0730
-40	-0.4131	0.0589	0.1264
-30	-0.6502	0.0431	0.2369
-25	-0.8290	0.0361	-0.0227
-24.5	-0.8505	0.0354	-0.0263
-24	-0.8727	0.0348	-0.0294
-23.5	-0.8958	0.0341	-0.0323
-23	-0.9198	0.0335	-0.0344
-22.5	-0.9448	0.0329	-0.0361
-22	-0.9709	0.0323	-0.0376
-21.5	-0.9980	0.0317	-0.0386
-21	-1.0264	0.0311	-0.0391
-20.5	-1.0560	0.0306	-0.0394
-20	-1.0870	0.0300	-0.0393
-19.5	-1.1195	0.0295	-0.0390
-19	-1.1536	0.0289	-0.0383
-18.5	-1.1894	0.0284	-0.0373
-18	-1.6745	0.0259	-0.0362
-17.5	-1.6513	0.0236	-0.0348
-17	-1.6288	0.0214	-0.0331
-16.5	-1.6002	0.0197	-0.0314
-16	-1.5720	0.0181	-0.0294
-15.5	-1.5405	0.0168	-0.0274
-15	-1.5077	0.0156	-0.0253
-14.5	-1.4750	0.0146	-0.0228
-13.5	-1.3884	0.0128	-0.0210
-13	-1.3544	0.0121	-0.0177
-12.5	-1.3146	0.0115	-0.0153
-12	-1.2742	0.0110	-0.0130
-11.5	-1.2317	0.0105	-0.0109
-11	-1.1874	0.0101	-0.0089
-10.5	-1.1461	0.0097	-0.0063
-10	-1.0986	0.0093	-0.0049
-9.5	-1.0483	0.0090	-0.0039
-9	-0.9970	0.0087	-0.0032
-8.5	-0.9457	0.0084	-0.0024
-8	-0.8936	0.0082	-0.0017
-7.5	-0.8407	0.0079	-0.0011
-7	-0.7874	0.0076	-0.0006
-6.5	-0.7334	0.0074	-0.0002
-6	-0.6788	0.0072	0.0000
-5.5	-0.6237	0.0070	0.0003
-5	-0.5682	0.0069	0.0004
-4.5	-0.5124	0.0067	0.0005
-4	-0.4563	0.0066	0.0006
-3.5	-0.3998	0.0065	0.0006
-3	-0.3431	0.0064	0.0006
-2.5	-0.2862	0.0063	0.0005
-2	-0.2292	0.0062	0.0005
-1.5	-0.1721	0.0062	0.0004
-0.5	-0.0574	0.0061	0.0001
0	0.0000	0.0061	0.0000
0.5	0.0574	0.0061	-0.0001
1	0.1148	0.0061	-0.0003
1.5	0.1721	0.0061	-0.0004
2	0.2293	0.0062	-0.0005
2.5	0.2863	0.0063	-0.0005
3	0.3432	0.0064	-0.0006
3.5	0.3999	0.0065	-0.0006
4	0.4563	0.0066	-0.0006
4.5	0.5125	0.0067	-0.0006
5	0.5683	0.0069	-0.0005
5.5	0.6238	0.0071	-0.0003
6	0.6789	0.0072	-0.0001
6.5	0.7336	0.0074	0.0002
7	0.7876	0.0076	0.0006
7.5	0.8409	0.0079	0.0011
8	0.8939	0.0082	0.0016
9	0.9975	0.0087	0.0031
9.5	1.0487	0.0090	0.0038
10	1.0991	0.0093	0.0048
10.5	1.1468	0.0097	0.0062
11	1.1882	0.0101	0.0088
11.5	1.2326	0.0105	0.0107
12	1.2752	0.0110	0.0128
12.5	1.3158	0.0115	0.0151
13	1.3559	0.0121	0.0174
13.5	1.3899	0.0128	0.0207
14.5	1.4763	0.0146	0.0225
15	1.5093	0.0156	0.0250
15.5	1.5424	0.0168	0.0271
16	1.5742	0.0181	0.0290
16.5	1.6026	0.0197	0.0310
17	1.6313	0.0214	0.0326
17.5	1.6543	0.0235	0.0344
18	1.6778	0.0258	0.0357
18.5	1.6991	0.0284	0.0368
20	1.5529	0.0300	-0.0057
30	0.9289	0.0431	-0.0783
40	0.5902	0.0589	-0.0702
50	0.3705	0.0755	-0.0517
60	0.2167	0.0905	-0.0370
70	0.1080	0.1020	-0.0289
80	0.0365	0.1083	-0.0265
90	0.0000	0.1084	-0.0271
100	-0.0256	0.1083	-0.0295
110	-0.0756	0.1020	-0.0344
120	-0.1517	0.0905	-0.0465
130	-0.2594	0.0755	-0.0730
140	-0.4131	0.0589	-0.1264
150	-0.6502	0.0431	-0.2369
160	-1.0870	0.0300	-0.5119
170	0.5705	0.0214	-0.5000
180	0.0000	0.0184	0.0000
